,Title,Published_date,Views,Likes,Comments,Month,ID
78,Hyundai i20 WRC - WRC 10 FIA World Rally Championship | Thrustmaster T300RS,2021-08-31T09:00:17Z,1827256,33288,856,Aug,kNCO42WAD7Q
79,1997 Honda Civic Type R - Forza Horizon 4 | Thrustmaster T300RS,2021-08-28T14:59:01Z,482017,9311,313,Aug,1QzfWG4ZYxg
80,Jaguar E-Type - Forza Horizon 4 | Thrustmaster T300RS,2021-08-25T17:04:19Z,198065,4795,181,Aug,skB-YVi0O8g
81,A Snowy Night Drive - The Bus 2021 | Thrustmaster T300RS,2021-08-22T15:18:43Z,510843,12787,343,Aug,_aSOKQW_N7g
82,600HP Nissan Skyline R32 GTR - Forza Horizon 4 | Thrustmaster T300RS,2021-08-18T14:42:08Z,693875,18159,401,Aug,Ibz2UVsRRhs
83,Straight Piped Mack R - American Truck Simulator | Thrustmaster T300RS,2021-08-13T21:00:14Z,522342,9683,293,Aug,3zT8gnii0Bw
84,900HP Ford GT - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-08-10T15:51:49Z,409350,9935,269,Aug,uIFZtudx5cU
85,Porsche 911 - Dirt Rally 2.0 | Thrustmaster T300RS gameplay,2021-08-07T08:47:40Z,205629,9010,256,Aug,f4AxpCRztXw
86,Toyota Celica GT-Four - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-08-03T11:21:41Z,336727,9423,348,Aug,WIOmEF8Xj3g
87,Freightliner Cascadia - Transporting a Giant Silo - American Truck Simulator | Thrustmaster T300RS,2021-07-31T16:01:27Z,122371,4135,153,Jul,2QJuawhpFTc
88,1600HP Koenigsegg Jesko - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-07-25T10:41:37Z,1957075,37240,759,Jul,uM30WYF3Bp8
89,Volkswagen Golf GTI 16V - Dirt Rally 2.0 | Thrustmaster T300RS gameplay,2021-07-21T18:27:45Z,125463,4900,171,Jul,uq4Im3yovtI
90,1000HP 1969 Ford Mustang (John Wick) - Forza Horizon 4 | Thrustmaster T300RS,2021-07-18T17:03:06Z,691796,16882,455,Jul,QGnAnhukSFk
91,Western Star 49X - Seattle to Bellingham - American Truck Simulator | Thrustmaster T300RS,2021-07-13T13:19:54Z,720310,14790,415,Jul,i539skP4yd0
92,BMW M5 F10 - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-07-09T10:51:07Z,526970,12460,349,Jul,qY2UUiSrYeQ
93,2021 DAF XG - Euro Truck Simulator 2 | Thrustmaster T300RS gameplay,2021-07-05T07:36:56Z,984613,17587,512,Jul,62wAwam4QZ4
94,Renault Megane R.S - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-07-01T10:19:26Z,231890,7120,255,Jul,K7NHhdbeJOk
95,Realistic Crawler gameplay | BeamNG.drive offroading - Part 14 | Thrustmaster T300RS,2021-06-27T12:00:18Z,187884,5029,162,Jun,28vkq4c3DgY
96,1100HP Dodge Demon - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-06-23T06:28:22Z,2283921,47735,1000,Jun,mLN3cjklUHo
97,Straight Piped Kenworth W900 - American Truck Simulator | Thrustmaster T300RS,2021-06-20T07:51:48Z,447782,10678,364,Jun,dHeucAz9UNg
98,1000HP Jeep Trackhawk - Forza Horizon 4 | Thrustmaster T300RS gameplay,2021-06-16T18:39:34Z,1261238,23078,494,Jun,lca_0Lxxyqc
99,Transporting a Massive Rocket Part II - SnowRunner | Thrustmaster T300 gameplay,2021-06-13T17:00:14Z,209132,5644,195,Jun,8QxcxihPKiI
100,Transporting a Massive Rocket - SnowRunner | Thrustmaster T300 gameplay,2021-06-11T15:57:11Z,834683,15070,366,Jun,FZmL8c2YSEs
