,Title,Published_date,Views,Likes,Comments,Month,ID
82,99% of People Get This WRONG... Including My Friends,2022-02-04T17:00:07Z,81257,4378,151,Feb,ChK83X_E5Jw
83,The Escape Room,2022-02-02T17:30:00Z,93238,5025,203,Feb,3rM46MvmrM4
84,The Dream Team's Vex Mythoclast Summoning Circle ft. Datto,2022-01-31T22:30:04Z,196693,6369,400,Jan,S9HsuQsX16U
85,After 8 YEARS It's Finally Mine,2022-01-28T19:00:11Z,121342,5518,281,Jan,G3lKVel9zM4
86,You Won't Stop Laughing If You WATCH THIS VIDEO,2022-01-26T17:00:14Z,61736,5375,315,Jan,8DnjHmABmZY
87,Why I'm ASHAMED of Going Flawless in Trials of Osiris...,2022-01-25T17:00:50Z,87567,5685,238,Jan,eSnemCGTT4k
88,If You're A Boomer or Zoomer WATCH THIS VIDEO For A Laugh,2022-01-22T17:00:28Z,73803,6122,485,Jan,eDKMV4aA-TA
89,I Regret Never Doing THIS Destiny 2 Activity Before...,2022-01-19T18:30:04Z,183167,7195,375,Jan,4MQRn3Z_Ngk
90,If You Need to Laugh Harder WATCH THIS VIDEO,2022-01-17T17:00:33Z,104662,7814,431,Jan,bMmwT2kCEdw
91,Did Bungie Destroy Destiny 2 For NEW Players?,2022-01-15T17:00:38Z,121056,5654,521,Jan,k-WPYV6Fw8Y
92,Why I Started Over in Destiny 2,2022-01-13T17:00:03Z,279974,11238,614,Jan,arHTbTACpSg
93,If You Need A Laugh WATCH THIS VIDEO,2022-01-11T17:00:32Z,146694,10985,564,Jan,XeEKYv7AuLk
94,How I Made the ENTIRE Destiny 2 Community Mad,2022-01-09T18:00:01Z,127167,6729,357,Jan,3h5r_vL2thI
95,Rainbow Six Extraction but NOBODY makes it out alive,2022-01-08T18:15:03Z,77377,4300,169,Jan,MLUrBn6kwb0
96,How I lost $250 playing a trivia game,2022-01-05T17:00:05Z,94518,6032,254,Jan,90dB6_49y98
97,I played Trials of Osiris SOLO so you don't have to,2022-01-03T17:00:42Z,96814,5204,291,Jan,zppAyR3C6j8
98,I was told this Destiny 2 weapon is GODLY,2021-12-30T17:00:44Z,95063,5131,334,Dec,tzfdFJpPe0M
99,This Destiny 2 video proves Datto WRONG,2021-12-29T17:00:35Z,167071,8465,450,Dec,kB625tlq6SA
100,What 5 MILLION HOURS looks like in Halo Infinite,2021-12-27T17:00:30Z,79748,4404,148,Dec,SB1BC_9i1A8
101,Happy Holidays 2021 | Update Video,2021-12-25T17:00:10Z,38499,7629,685,Dec,Ii78Mm16cNw
102,You WON'T stop laughing (Unless you're mature),2021-12-24T20:00:13Z,92661,5911,187,Dec,svEK1tRH7hM
103,Destiny 2 but if I ADS the video ends,2021-12-22T21:00:13Z,103893,5339,322,Dec,DMVeAi1OtMk
104,Now THAT'S what I call C O N T E N T,2021-12-21T20:00:11Z,57420,3227,135,Dec,x9BD9YtZA9Y
105,If Golf was an Open World RPG,2021-12-20T21:00:13Z,86176,5267,160,Dec,_yrd_AkbRJg
106,FULL Grasp of Avarice Dungeon ft. The Dream Team | Destiny 2 30th Anniversary,2021-12-19T17:00:08Z,343704,8635,451,Dec,HNZ3e6KPjBY
107,Datto roasts my Destiny 2 Vault for 1 Hour,2021-12-17T20:00:13Z,749376,22373,1139,Dec,stCk9g_R2co
108,Fortnite's all fun and games until they start CRANKING,2021-12-16T17:00:05Z,45289,3295,202,Dec,7NP1RuWVABc
109,Golf It's Infamous TOWER of POWER,2021-12-15T17:00:20Z,85966,5939,227,Dec,_3q0-ds_B0M
110,Please... PLEASE don't push the button...,2021-12-14T17:00:17Z,67307,5345,258,Dec,TdoJLQVv8FA
111,Crab Game but I'm leader of the bullies,2021-12-13T17:00:18Z,46474,3376,158,Dec,RWYgZCIbQhE
112,They've taken the Hobbits to  ̶I̶s̶e̶n̶g̶a̶r̶d̶  Putt-Putt!,2021-12-12T17:00:28Z,82632,6326,327,Dec,LmGBY2koguM
113,Halo Infinite but every time I die I switch inputs,2021-12-11T17:00:15Z,46581,3580,194,Dec,ZKnmYF-Bc78
114,This new Battle Royale Rumbleverse is WILD,2021-12-10T21:00:14Z,94045,4698,235,Dec,n9aaAg8LqrA
115,How to Train Your Dragon if it wasn't a kids film,2021-12-09T17:00:32Z,41622,3039,206,Dec,W8_u7wWbHEo
116,They added THE Halo: CE Magnum to Destiny 2,2021-12-08T19:00:10Z,137859,6873,321,Dec,VnsIKG9lSeY
117,Destiny 2 stonks are HOT right now,2021-12-07T17:00:08Z,65932,4758,329,Dec,IyAJpTf3UV8
118,First CROWNED Victory Royale in Fortnite Chapter 3,2021-12-06T17:03:57Z,64028,4830,321,Dec,bN-V13kJWsQ
119,Hate Your Friends Simulator,2021-12-05T18:00:16Z,70880,5764,267,Dec,rtujQtuNWBM
120,Mouse & Keyboard player tries Controller in Halo Infinite,2021-12-04T17:00:37Z,63680,4398,455,Dec,gg4n-Gze4o0
121,This game will  ̶s̶t̶r̶e̶n̶g̶t̶h̶e̶n̶ RUIN your friendships,2021-12-03T18:00:05Z,82669,7068,373,Dec,INI5S88FbK8
122,Halo Infinite but I can't play Fiesta,2021-12-02T17:00:31Z,61627,3761,314,Dec,XDV44gGVJEU
123,Everything WRONG with Halo Infinite,2021-12-01T17:00:25Z,67912,4216,442,Dec,JpzSW8dhrJ8
124,Vanguard is SOMEHOW the craziest Call of Duty yet,2021-11-30T17:00:36Z,54911,2953,268,Nov,t19sfUSsnkw
125,Introducing the 3 WORST Bounty Hunters,2021-11-29T17:00:07Z,58958,3757,328,Nov,D1qaCM7G64Y
126,Now THIS is High Stakes PvP | The Cycle: Frontier,2021-11-28T17:00:10Z,47765,3076,209,Nov,HI4NsMfJFyk
127,Halo Infinite but your friends want to play,2021-11-27T17:00:11Z,85336,5467,461,Nov,O8fzFw5JUOM
128,How to get a PERFECTION in Halo Infinite,2021-11-26T17:00:33Z,86620,5080,310,Nov,i8fLolWyVi4
129,You'd be surprised what games you can find exploring Steam,2021-11-24T17:00:08Z,47234,3169,303,Nov,5_UJUxso090
130,Halo Infinite cured my depression,2021-11-23T17:00:39Z,93080,5483,431,Nov,zEKyK6JPMxQ
131,World's GREATEST Hazard Zone Squad™,2021-11-22T17:00:20Z,60863,3694,263,Nov,HOXuGd4pMtc
132,I had the game of my LIFE in Apex Legends,2021-11-21T17:00:04Z,66907,4681,452,Nov,AbLCpWpLDLk
133,Halo is BACK,2021-11-20T17:00:34Z,79830,5219,487,Nov,irraSizMTY4
134,Crab Game but I'M the ENFORCER??,2021-11-19T17:00:23Z,76036,6216,1934,Nov,hH0W1QMcYdc
135,Halo Infinite is out EARLY and it's AMAZING,2021-11-18T19:00:17Z,99599,5969,386,Nov,PMCm8YP05Vk
136,I LOVE The Cycle: Frontier and you should too,2021-11-17T17:00:33Z,55417,3423,121,Nov,fhiEzpAnDSs
137,THIS is Battlefield 2042: Hazard Zone,2021-11-16T17:00:12Z,70840,4240,180,Nov,84bmtPp16Uc
138,I was SO WRONG about this game,2021-11-15T17:00:05Z,82329,4420,145,Nov,7dKw4cdafq4
139,The Super Auto Pets strategy they DON'T want you to know about,2021-11-14T17:00:16Z,116077,6175,187,Nov,Z-Y_pI13mj4
140,Apex Legends is now the #𝟏 Battle Royale,2021-11-13T17:00:38Z,68888,4320,196,Nov,x9vdYgwVwxU
141,Crab Game but it's definitely not Squid Game,2021-11-11T17:00:15Z,84472,4931,130,Nov,OG-FwsMw_g0
142,Call of Duty Multiplayer is BACK,2021-11-10T17:00:23Z,59582,3430,167,Nov,lEEgny7CSs0
143,I played 400 HOURS in 30 DAYS on this game,2021-11-09T17:00:05Z,77552,4653,255,Nov,7SUUMlFCgwE
144,Call of Duty: Vanguard's multiplayer SURPRISED me!?,2021-11-08T19:00:17Z,86766,4085,205,Nov,xW8RcFv8lvc
145,How to WIN in Super Auto Pets,2021-11-07T17:00:36Z,102734,6015,291,Nov,x9RKyqfBJyw
146,This game will only make you feel PAIN,2021-11-06T17:00:16Z,65146,3236,122,Nov,Xp_w8YPvUcE
147,Super Auto Pets is Game of the Year,2021-11-04T16:00:04Z,75219,5354,258,Nov,A904D3hZ8bY
148,This game now has 100% more BABY DRAGONS,2021-11-03T16:00:07Z,61831,3694,174,Nov,FBYnK2QgLTw
149,The Wheel of Ultimate Gamba,2021-11-02T16:00:18Z,99307,5335,189,Nov,IAoVSGyioNg
150,This thumbnail spoils everything,2021-11-01T16:00:26Z,72247,5548,347,Nov,pdJLcPoteEE
151,DRAWFUL but now we have to make ANIMATIONS,2021-10-31T16:00:33Z,59446,4299,89,Oct,w9rgOkdRmgU
